date,year,month,fiscal_year,total,naics_sector
2022-06-30,2022,6,2022,361342.8448052603,Unclassified
2022-07-31,2022,7,2023,146413.5298042545,Unclassified
2022-08-31,2022,8,2023,121304.09380666006,Unclassified
2022-09-30,2022,9,2023,412541.59994978254,Unclassified
2022-10-31,2022,10,2023,400768.1447754861,Unclassified
2022-11-30,2022,11,2023,68086.65491374295,Unclassified
2022-12-31,2022,12,2023,349784.2802911583,Unclassified
2023-01-31,2023,1,2023,451406.6190666952,Unclassified
2023-02-28,2023,2,2023,138702.32936252133,Unclassified
2023-03-31,2023,3,2023,1298489.228764932,Unclassified
2023-04-30,2023,4,2023,8277852.316720681,Unclassified
2023-05-31,2023,5,2023,1370993.0228560343,Unclassified
2023-06-30,2023,6,2023,655907.2293184182,Unclassified
2023-07-31,2023,7,2024,182276.836517566,Unclassified
2023-08-31,2023,8,2024,113229.88582870834,Unclassified
2023-09-30,2023,9,2024,427772.0538083689,Unclassified
2023-10-31,2023,10,2024,389128.80657014414,Unclassified
2023-11-30,2023,11,2024,88146.65461644738,Unclassified
2023-12-31,2023,12,2024,434381.4242145931,Unclassified
2024-01-31,2024,1,2024,331944.8675745146,Unclassified
2024-02-29,2024,2,2024,163437.73172555564,Unclassified
2024-03-31,2024,3,2024,1122261.400109972,Unclassified
2024-04-30,2024,4,2024,7826932.664807949,Unclassified
2024-05-31,2024,5,2024,2977550.5185211794,Unclassified
2024-06-30,2024,6,2024,-160968.7946340753,Unclassified
2024-07-31,2024,7,2025,91814.40211818574,Unclassified
2024-08-31,2024,8,2025,154180.8582504952,Unclassified
2024-09-30,2024,9,2025,442891.0065665038,Unclassified
2024-10-31,2024,10,2025,484355.09929837176,Unclassified
2024-11-30,2024,11,2025,39456.15385251187,Unclassified
2024-12-31,2024,12,2025,219781.14360171964,Unclassified
2025-01-31,2025,1,2025,752333.1517334916,Unclassified
2025-02-28,2025,2,2025,155820.20372353462,Unclassified
2025-03-31,2025,3,2025,1213362.6300483998,Unclassified
2025-04-30,2025,4,2025,8212691.4000036325,Unclassified
2025-05-31,2025,5,2025,2494733.859794893,Unclassified
2025-06-30,2025,6,2025,112999.0764843574,Unclassified
2013-07-31,2013,7,2014,211211.73462760967,Wholesale Trade
2013-08-31,2013,8,2014,230024.2281648453,Wholesale Trade
2013-09-30,2013,9,2014,767386.5862786463,Wholesale Trade
2013-10-31,2013,10,2014,791281.7615824299,Wholesale Trade
2013-12-31,2013,12,2014,593949.5341368547,Wholesale Trade
2014-01-31,2014,1,2014,1146125.3762326944,Wholesale Trade
2014-02-28,2014,2,2014,274542.4696365524,Wholesale Trade
2014-03-31,2014,3,2014,2493235.081738721,Wholesale Trade
2014-04-30,2014,4,2014,15259281.338748723,Wholesale Trade
2014-05-31,2014,5,2014,3500310.708203526,Wholesale Trade
2014-06-30,2014,6,2014,683958.4864391928,Wholesale Trade
2014-07-31,2014,7,2015,323336.02770116756,Wholesale Trade
2014-08-31,2014,8,2015,274501.5610671228,Wholesale Trade
2014-09-30,2014,9,2015,927913.9635625435,Wholesale Trade
2014-10-31,2014,10,2015,896769.4119573144,Wholesale Trade
2014-11-30,2014,11,2015,168761.65328388722,Wholesale Trade
2014-12-31,2014,12,2015,714335.9695371354,Wholesale Trade
2015-01-31,2015,1,2015,980666.7642043344,Wholesale Trade
2015-02-28,2015,2,2015,221684.53307961335,Wholesale Trade
2015-03-31,2015,3,2015,2850629.1774759395,Wholesale Trade
2015-04-30,2015,4,2015,17538653.991268918,Wholesale Trade
2015-05-31,2015,5,2015,2949206.65207491,Wholesale Trade
2015-07-31,2015,7,2016,455975.54859332927,Wholesale Trade
2015-08-31,2015,8,2016,324078.550563008,Wholesale Trade
2015-09-30,2015,9,2016,1102198.9883895153,Wholesale Trade
2015-10-31,2015,10,2016,997515.2513217396,Wholesale Trade
2015-11-30,2015,11,2016,204803.7954144124,Wholesale Trade
2015-12-31,2015,12,2016,823799.2346905032,Wholesale Trade
2016-01-31,2016,1,2016,742124.1785851952,Wholesale Trade
2016-02-29,2016,2,2016,518725.98965208593,Wholesale Trade
2016-03-31,2016,3,2016,2684415.505738593,Wholesale Trade
2016-04-30,2016,4,2016,15795562.129681347,Wholesale Trade
2016-05-31,2016,5,2016,5796277.944610502,Wholesale Trade
2016-07-31,2016,7,2017,164839.38377878358,Wholesale Trade
2016-08-31,2016,8,2017,261336.71885023522,Wholesale Trade
2016-09-30,2016,9,2017,845048.5871800935,Wholesale Trade
2016-10-31,2016,10,2017,927534.2746940433,Wholesale Trade
2016-11-30,2016,11,2017,132134.57510475695,Wholesale Trade
2016-12-31,2016,12,2017,635407.3869688923,Wholesale Trade
2017-01-31,2017,1,2017,1649339.0228409006,Wholesale Trade
2017-02-28,2017,2,2017,416727.32447229646,Wholesale Trade
2017-03-31,2017,3,2017,2791762.7465611203,Wholesale Trade
2017-04-30,2017,4,2017,16751396.333945906,Wholesale Trade
2017-05-31,2017,5,2017,4923895.539920405,Wholesale Trade
2017-07-31,2017,7,2018,262340.48433438886,Wholesale Trade
2017-08-31,2017,8,2018,283349.4638240561,Wholesale Trade
2017-09-30,2017,9,2018,937811.5585140892,Wholesale Trade
2017-10-31,2017,10,2018,959192.1827141923,Wholesale Trade
2017-11-30,2017,11,2018,159271.7984492902,Wholesale Trade
2017-12-31,2017,12,2018,708784.5894122946,Wholesale Trade
2018-01-31,2018,1,2018,1357022.5321512844,Wholesale Trade
2018-03-31,2018,3,2018,2909046.9972193935,Wholesale Trade
2018-04-30,2018,4,2018,17673766.26690995,Wholesale Trade
2018-05-31,2018,5,2018,4095470.89295299,Wholesale Trade
2018-06-30,2018,6,2018,807932.5139122916,Wholesale Trade
2018-07-31,2018,7,2019,383912.63575668365,Wholesale Trade
2018-08-31,2018,8,2019,329007.18381204497,Wholesale Trade
2018-09-30,2018,9,2019,1122068.0862354122,Wholesale Trade
2018-10-31,2018,10,2019,1094139.4075185175,Wholesale Trade
2018-11-30,2018,11,2019,207649.1870638099,Wholesale Trade
2018-12-31,2018,12,2019,886449.8124914176,Wholesale Trade
2019-01-31,2019,1,2019,1227096.354941204,Wholesale Trade
2019-02-28,2019,2,2019,279431.66226500046,Wholesale Trade
2019-03-31,2019,3,2019,3621810.576384157,Wholesale Trade
2019-04-30,2019,4,2019,22451683.35612161,Wholesale Trade
2019-05-31,2019,5,2019,3804152.7858016244,Wholesale Trade
2019-07-31,2019,7,2020,496077.50372569414,Wholesale Trade
2019-08-31,2019,8,2020,355117.84843989386,Wholesale Trade
2019-09-30,2019,9,2020,1215993.3321589346,Wholesale Trade
2019-10-31,2019,10,2020,1115038.8131020493,Wholesale Trade
2019-11-30,2019,11,2020,231814.8204845356,Wholesale Trade
2019-12-31,2019,12,2020,944426.4390885441,Wholesale Trade
2020-01-31,2020,1,2020,861558.4712692556,Wholesale Trade
2020-02-29,2020,2,2020,609244.9386630408,Wholesale Trade
2020-03-31,2020,3,2020,3191699.804352356,Wholesale Trade
2020-04-30,2020,4,2020,19001240.963927146,Wholesale Trade
2020-05-31,2020,5,2020,7056690.392827019,Wholesale Trade
2020-06-30,2020,6,2020,756333.2231399599,Wholesale Trade
2020-07-31,2020,7,2021,192089.86181406814,Wholesale Trade
2020-08-31,2020,8,2021,308064.8635772966,Wholesale Trade
2020-09-30,2020,9,2021,1007156.1341821613,Wholesale Trade
2020-10-31,2020,10,2021,1117926.937575696,Wholesale Trade
2020-11-30,2020,11,2021,160972.09380430734,Wholesale Trade
2020-12-31,2020,12,2021,782583.9087415605,Wholesale Trade
2021-01-31,2021,1,2021,2053394.6456602323,Wholesale Trade
2021-02-28,2021,2,2021,523834.43737879046,Wholesale Trade
2021-03-31,2021,3,2021,3546441.388155315,Wholesale Trade
2021-04-30,2021,4,2021,21494929.154934164,Wholesale Trade
2021-05-31,2021,5,2021,6383453.655620529,Wholesale Trade
2021-06-30,2021,6,2021,905139.1090598777,Wholesale Trade
2021-07-31,2021,7,2022,322711.5925567646,Wholesale Trade
2021-08-31,2021,8,2022,352027.1347467619,Wholesale Trade
2021-09-30,2021,9,2022,1176214.8003508023,Wholesale Trade
2021-10-31,2021,10,2022,1214737.3231353797,Wholesale Trade
2021-11-30,2021,11,2022,203575.61678243423,Wholesale Trade
2021-12-31,2021,12,2022,914530.340992572,Wholesale Trade
2022-01-31,2022,1,2022,1767344.7700554372,Wholesale Trade
2022-02-28,2022,2,2022,423903.3247072811,Wholesale Trade
2022-03-31,2022,3,2022,3855123.268182794,Wholesale Trade
2022-04-30,2022,4,2022,23626314.867231414,Wholesale Trade
2022-05-31,2022,5,2022,5427051.212993142,Wholesale Trade
2022-06-30,2022,6,2022,1061824.895545706,Wholesale Trade
2022-07-31,2022,7,2023,467428.7720459316,Wholesale Trade
2022-08-31,2022,8,2023,397347.16253386316,Wholesale Trade
2022-09-30,2022,9,2023,1344835.6332782747,Wholesale Trade
2022-10-31,2022,10,2023,1301327.884145305,Wholesale Trade
2022-11-30,2022,11,2023,245187.89093398539,Wholesale Trade
2022-12-31,2022,12,2023,1039094.9065647917,Wholesale Trade
2023-01-31,2023,1,2023,1428211.530553727,Wholesale Trade
2023-02-28,2023,2,2023,323197.2630287463,Wholesale Trade
2023-03-31,2023,3,2023,4160786.2460636552,Wholesale Trade
2023-04-30,2023,4,2023,25628290.291096613,Wholesale Trade
2023-05-31,2023,5,2023,4314448.710954726,Wholesale Trade
2023-06-30,2023,6,2023,1236448.5019076713,Wholesale Trade
2023-07-31,2023,7,2024,621127.5181724975,Wholesale Trade
2023-08-31,2023,8,2024,441968.9296040229,Wholesale Trade
2023-09-30,2023,9,2024,1504803.645270212,Wholesale Trade
2023-10-31,2023,10,2024,1371963.9215411143,Wholesale Trade
2023-11-30,2023,11,2024,283682.01571101754,Wholesale Trade
2023-12-31,2023,12,2024,1149399.898290757,Wholesale Trade
2024-01-31,2024,1,2024,1042923.6400443749,Wholesale Trade
2024-02-29,2024,2,2024,733873.0122760925,Wholesale Trade
2024-03-31,2024,3,2024,3824830.361088654,Wholesale Trade
2024-04-30,2024,4,2024,22659518.43741188,Wholesale Trade
2024-05-31,2024,5,2024,8373805.126688028,Wholesale Trade
2024-06-30,2024,6,2024,893304.8687983486,Wholesale Trade
2024-07-31,2024,7,2025,223316.4514194893,Wholesale Trade
2024-08-31,2024,8,2025,356483.66181973036,Wholesale Trade
2024-09-30,2024,9,2025,1160323.797638711,Wholesale Trade
2024-10-31,2024,10,2025,1282199.5799144923,Wholesale Trade
2024-11-30,2024,11,2025,183844.89060318036,Wholesale Trade
2024-12-31,2024,12,2025,889950.2808733563,Wholesale Trade
2025-01-31,2025,1,2025,2325289.907462604,Wholesale Trade
2025-02-28,2025,2,2025,590984.0406446516,Wholesale Trade
2025-03-31,2025,3,2025,3984831.719291122,Wholesale Trade
2025-04-30,2025,4,2025,24058974.865835264,Wholesale Trade
2025-05-31,2025,5,2025,7116991.895222992,Wholesale Trade
2025-06-30,2025,6,2025,1005403.4558453303,Wholesale Trade
